DATE,TIME,A_PM02,W_PM02,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
27/07/2017,07:15:00,1.47064,618.67009,1005.28969,-658.31758,395.1821,228.16739,n/a             
27/07/2017,07:30:00,1.47584,628.19969,1001.15035,-649.25739,392.08081,226.37121,n/a             
27/07/2017,07:45:00,1.47907,631.05252,998.0043,-642.77328,389.99379,225.16587,n/a             
27/07/2017,08:00:00,1.46713,618.77888,990.35513,-639.18977,390.25914,225.31844,n/a             
27/07/2017,08:15:00,1.46586,620.22799,980.69294,-627.99354,386.7613,223.29909,n/a             
27/07/2017,08:30:00,1.47826,634.54032,987.21789,-627.55842,385.95668,222.8345,n/a             
27/07/2017,08:45:00,1.46827,623.12169,979.05921,-624.02947,385.36653,222.49404,n/a             
27/07/2017,09:00:00,1.46804,620.56371,976.52745,-622.43004,384.44262,221.96089,n/a             
27/07/2017,09:15:00,1.46361,619.88946,971.67518,-618.58726,383.63431,221.49467,n/a             
27/07/2017,09:30:00,1.47616,634.85224,979.87471,-620.19445,383.53321,221.44142,n/a             
27/07/2017,09:45:00,1.47078,626.03152,973.91774,-616.57065,382.67462,220.93941,n/a             
27/07/2017,10:00:00,1.46627,620.68563,972.35734,-616.55236,383.25576,221.27399,n/a             
27/07/2017,10:15:00,1.46816,620.86538,973.46813,-616.21104,383.21078,221.24225,n/a             
27/07/2017,10:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
27/07/2017,10:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
27/07/2017,11:00:00,1.46828,622.04204,972.02349,-615.40449,382.58416,220.89156,-0.63996
27/07/2017,11:15:00,1.46753,622.0203,972.08195,-615.21184,382.76714,221.00165,-0.63991
27/07/2017,11:30:00,1.46913,622.31819,973.88047,-617.0127,383.03452,221.14932,-0.63904
27/07/2017,11:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
27/07/2017,12:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
27/07/2017,12:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
27/07/2017,12:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
27/07/2017,12:45:00,1.46859,621.71204,981.15875,-625.62626,386.13934,222.94108,-0.63372
27/07/2017,13:00:00,1.4682,621.07254,980.19623,-625.32088,385.82709,222.76315,-0.63365
27/07/2017,13:15:00,1.46974,620.8639,985.08984,-629.60601,387.3542,223.64155,-0.63028
27/07/2017,13:30:00,1.46895,621.65212,981.6111,-627.0325,386.20881,222.98448,-0.63333
27/07/2017,13:45:00,1.46963,620.81008,987.1734,-633.02562,388.21178,224.15074,-0.62892
27/07/2017,14:00:00,1.47,620.65686,986.2655,-632.56444,387.77353,223.8735,-0.62933
27/07/2017,14:15:00,1.4691,621.20723,984.10038,-629.15922,387.13577,223.51669,-0.63127
27/07/2017,14:30:00,1.46755,621.66675,977.05627,-622.83114,384.78833,222.1768,-0.63629
27/07/2017,14:45:00,1.47257,622.64485,986.03029,-629.68959,387.04563,223.46454,-0.63149
27/07/2017,15:00:00,1.49155,644.77335,977.64749,-600.5786,385.92521,222.82105,-0.66093
27/07/2017,15:15:00,1.46976,621.62472,980.45543,-623.69774,385.54876,222.57747,-0.63406
27/07/2017,15:30:00,1.47889,635.32569,983.28121,-621.93588,384.16051,221.79927,-0.64615
27/07/2017,15:45:00,1.47501,630.13103,981.94059,-622.91784,384.68628,222.08452,-0.64173
27/07/2017,16:00:00,1.48539,640.70901,995.33716,-632.17272,387.14118,223.52021,-0.64373
27/07/2017,16:15:00,1.48824,645.23946,1002.17836,-638.77723,389.12069,224.65234,-0.64384
27/07/2017,16:30:00,1.47997,634.29632,999.83162,-641.80907,390.35652,225.37624,-0.63442
27/07/2017,16:45:00,1.48155,636.7843,1002.71934,-643.78217,391.05031,225.77681,-0.63508
27/07/2017,17:00:00,1.48088,635.76267,996.05417,-637.02956,388.66859,224.40151,-0.6383
27/07/2017,17:15:00,1.48006,626.31767,1000.2449,-641.78387,390.63832,225.53846,-0.62619
27/07/2017,17:30:00,1.4722,621.59852,996.36496,-642.26553,391.17475,225.84811,-0.62389
27/07/2017,17:45:00,1.47391,621.14478,998.65534,-645.32139,391.63334,226.11253,-0.62201
27/07/2017,18:00:00,1.47596,624.85616,1001.20678,-645.74303,392.0571,226.35758,-0.62412
27/07/2017,18:15:00,1.48276,637.42425,1005.01353,-649.08151,391.70614,226.15493,-0.63426
27/07/2017,18:30:00,1.47478,624.05007,1000.43094,-646.83191,392.15837,226.41598,-0.6238
27/07/2017,18:45:00,1.47033,619.12037,994.93334,-644.71813,391.09946,225.80956,-0.62231
27/07/2017,19:00:00,1.47415,621.13369,996.69262,-642.28828,390.8259,225.63204,-0.62322
27/07/2017,19:15:00,1.4733,620.69289,1000.31065,-648.65583,392.38749,226.59131,-0.62054
27/07/2017,19:30:00,1.48002,629.94513,1001.59326,-645.66819,391.11747,225.81564,-0.62896
27/07/2017,19:45:00,1.48846,643.85848,1006.98543,-648.54205,391.01241,225.75441,-0.63939
27/07/2017,20:00:00,1.47794,628.63868,1002.76653,-649.30532,392.17768,226.42724,-0.62691
27/07/2017,20:15:00,1.4805,634.15807,1006.98855,-652.14576,393.10053,226.96002,-0.62979
27/07/2017,20:30:00,1.48134,633.06689,1006.04215,-649.67483,392.49547,226.61076,-0.62928
27/07/2017,20:45:00,1.47161,621.92766,990.44188,-636.35256,389.07661,224.63056,-0.62798
27/07/2017,21:00:00,1.47971,635.67918,991.96392,-633.61057,387.46498,223.70623,-0.64087
27/07/2017,21:15:00,1.50708,636.39055,1009.11404,-651.14354,387.01156,223.44477,-0.63066
27/07/2017,21:30:00,1.5037,630.59734,1006.62356,-649.98466,386.93457,223.40028,-0.62647
27/07/2017,21:45:00,1.50307,632.15838,1007.32897,-651.97253,387.40006,223.66868,-0.62757
27/07/2017,22:00:00,1.50371,632.1302,1008.65704,-652.82303,387.71343,223.85019,-0.62672
27/07/2017,22:15:00,1.50404,630.95428,1009.58217,-653.29686,387.98646,224.00774,-0.62499
27/07/2017,22:30:00,1.50421,629.47106,1008.90371,-652.60428,387.64397,223.81064,-0.62393
27/07/2017,22:45:00,1.50721,633.45616,1013.37333,-656.94582,388.5814,224.35219,-0.6251
27/07/2017,23:00:00,1.51643,646.19049,1022.11837,-661.39004,389.50361,224.88498,-0.63221
27/07/2017,23:15:00,1.51482,646.56366,1023.33214,-663.81805,390.36905,225.38445,-0.63183
27/07/2017,23:30:00,1.51048,639.22613,1021.34631,-665.58043,390.7513,225.60521,-0.62586
27/07/2017,23:45:00,1.5161,646.37243,1020.77805,-661.47138,389.0685,224.63403,-0.63323
28/07/2017,00:00:00,1.5103,635.66312,1020.47119,-664.10615,390.48676,225.45217,-0.62291
28/07/2017,00:15:00,1.51102,633.5273,1017.32823,-659.66624,389.24559,224.67675,-0.62276
28/07/2017,00:30:00,1.5092,632.41144,1019.14893,-662.89206,390.30106,225.34432,-0.62054
28/07/2017,00:45:00,1.51711,644.04695,1025.76455,-666.4977,390.77425,225.61029,-0.62788
28/07/2017,01:00:00,1.48153,627.66813,1001.65527,-647.23926,390.82977,225.64506,-0.62664
28/07/2017,01:15:00,1.47072,620.27238,993.12611,-639.87522,390.34463,225.39424,-0.6246
28/07/2017,01:30:00,1.47369,621.73369,998.30699,-644.44106,391.61953,226.11222,-0.62284
28/07/2017,01:45:00,1.46988,619.81396,996.59785,-644.87056,391.98668,226.31643,-0.62195
28/07/2017,02:00:00,1.47054,620.87645,995.84548,-644.40484,391.50231,226.04141,-0.62349
28/07/2017,02:15:00,1.47347,622.1639,999.49067,-646.00478,392.13223,226.40032,-0.62249
28/07/2017,02:30:00,1.50268,652.45822,1016.36917,-649.54558,391.00878,225.75194,-0.64193
28/07/2017,02:45:00,1.4867,638.38667,1008.05806,-648.59355,391.97081,226.31642,-0.63326
28/07/2017,03:00:00,1.48071,635.65016,1001.88502,-643.99789,391.10251,225.79843,-0.63449
28/07/2017,03:15:00,1.48038,634.46736,1000.85037,-642.46984,390.74037,225.59712,-0.63397
28/07/2017,03:30:00,1.4687,622.06305,990.83169,-638.15769,389.93233,225.15056,-0.62784
28/07/2017,03:45:00,1.46949,622.91216,992.24685,-639.30565,390.28325,225.35601,-0.62779
28/07/2017,04:00:00,1.48338,638.12082,1001.17076,-641.62142,390.08892,225.22103,-0.63739
28/07/2017,04:15:00,1.47761,634.54883,1004.687,-649.38615,392.99161,226.89909,-0.63161
28/07/2017,04:30:00,1.47102,619.66323,1001.29085,-648.65973,393.46399,227.16947,-0.61888
28/07/2017,04:45:00,1.48065,634.40567,1008.08202,-650.37541,393.47563,227.17645,-0.62934
28/07/2017,05:00:00,1.47753,632.73309,1004.45775,-648.11989,392.90065,226.84442,-0.62994
28/07/2017,05:15:00,1.47131,620.66669,1001.23927,-648.20189,393.37927,227.12077,-0.61993
28/07/2017,05:30:00,1.47921,631.8837,1006.84375,-650.28793,393.40194,227.13335,-0.62759
28/07/2017,05:45:00,1.47566,628.74717,1000.15778,-644.86825,391.75357,226.18147,-0.62866
28/07/2017,06:00:00,1.47573,630.74273,1001.90292,-645.98381,392.38424,226.56728,-0.62956
28/07/2017,06:15:00,1.47782,630.26998,1002.77877,-647.39651,392.20822,226.44448,-0.62854
28/07/2017,06:30:00,1.47223,621.6191,1003.33136,-651.66621,393.95089,227.44683,-0.61961
28/07/2017,06:45:00,1.46896,619.47092,994.94014,-644.19931,391.50959,226.05442,-0.62265
28/07/2017,07:00:00,1.47609,627.63013,1001.29361,-647.80198,392.09438,226.37894,-0.62681
28/07/2017,07:15:00,1.482,633.62307,1004.29063,-647.10499,391.65309,226.124,-0.63092
28/07/2017,07:30:00,1.48373,637.30419,1000.8146,-641.40656,389.8215,225.06684,-0.63684
28/07/2017,07:45:00,1.47014,623.5462,988.80402,-637.65948,388.77168,224.46007,-0.63062
28/07/2017,08:00:00,1.46728,618.99762,984.95629,-633.93343,388.03704,224.03598,-0.62848
28/07/2017,08:15:00,1.47644,633.47014,987.37779,-630.53521,386.45088,223.11993,-0.64159
28/07/2017,08:30:00,1.47636,629.70123,987.80172,-631.76439,386.62341,223.21928,-0.63748
28/07/2017,08:45:00,1.47592,634.12694,980.69177,-622.63168,383.91235,221.65423,-0.64664
28/07/2017,09:00:00,1.46842,621.77626,978.21187,-624.72764,384.98156,222.26761,-0.63564
28/07/2017,09:15:00,1.46574,622.10187,974.05231,-620.61092,384.03002,221.72268,-0.63869
28/07/2017,09:30:00,1.47501,633.85383,978.40936,-620.2675,383.23328,221.25088,-0.64786
28/07/2017,09:45:00,1.47824,635.00987,981.82288,-622.38366,383.65657,221.52698,-0.64679
28/07/2017,10:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,10:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,10:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,10:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,11:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,11:15:00,1.46858,621.9999,973.10343,-616.45605,382.88294,221.06125,-0.63922
28/07/2017,11:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,11:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,12:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,12:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,12:30:00,1.47045,623.26149,981.16949,-625.01826,385.60885,222.63425,-0.63524
28/07/2017,12:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
28/07/2017,13:00:00,1.47365,620.5015,987.66253,-632.18138,387.29858,223.62244,-0.62833
28/07/2017,13:15:00,1.46836,621.14812,988.64216,-637.21013,389.13254,224.66901,-0.62831
28/07/2017,13:30:00,1.47513,625.57207,989.66481,-632.87985,387.69743,223.84258,-0.63211
28/07/2017,13:45:00,1.48222,636.59865,994.90189,-635.71844,387.83081,223.91858,-0.63989
28/07/2017,14:00:00,1.47854,634.60602,987.43088,-628.15829,385.9243,222.81764,-0.6427
28/07/2017,14:15:00,1.46966,621.68099,981.47894,-626.63822,385.95275,222.83809,-0.63344
28/07/2017,14:30:00,1.4689,621.50587,977.05121,-621.05107,384.42353,221.95859,-0.63613
28/07/2017,14:45:00,1.4759,632.48898,979.39403,-620.88516,383.50045,221.41688,-0.64581
28/07/2017,15:00:00,1.47603,630.84154,986.39514,-629.99423,386.14891,222.95052,-0.63955
28/07/2017,15:15:00,1.47199,620.94832,986.03298,-630.14279,387.10715,223.49326,-0.62977
28/07/2017,15:30:00,1.48641,632.02354,991.90907,-624.20876,385.79111,222.73968,-0.63516
28/07/2017,15:45:00,1.47118,624.67648,983.08443,-626.53236,386.16495,222.95556,-0.63544
28/07/2017,16:00:00,1.46947,621.10794,983.36928,-628.72316,386.71324,223.27252,-0.63165
28/07/2017,16:15:00,1.46962,620.43555,989.73655,-636.25531,389.19188,224.70352,-0.6269
28/07/2017,16:30:00,1.47299,624.24925,989.92902,-634.93509,388.39805,224.23952,-0.63062
28/07/2017,16:45:00,1.48168,636.27015,995.11571,-635.10326,388.03105,224.0539,-0.63942
28/07/2017,17:00:00,1.47993,635.9334,996.46662,-638.80982,389.09035,224.6449,-0.63823
28/07/2017,17:15:00,1.47737,629.03901,995.1778,-639.56394,389.29596,224.77143,-0.63211
28/07/2017,17:30:00,1.47283,621.02113,997.40632,-644.4464,391.39704,225.97592,-0.62267
28/07/2017,17:45:00,1.4751,624.8112,1001.53366,-648.22906,392.38498,226.54662,-0.62387
28/07/2017,18:00:00,1.4818,635.3568,1004.09663,-647.77837,391.54092,226.05907,-0.63279
28/07/2017,18:15:00,1.47959,631.63976,1000.51956,-644.16265,390.78088,225.62009,-0.63131
28/07/2017,18:30:00,1.47245,620.98213,1000.97375,-648.34282,392.91414,226.85206,-0.6204
28/07/2017,18:45:00,1.47589,624.98258,1001.22289,-646.89115,392.10121,226.3668,-0.62423
28/07/2017,19:00:00,1.48096,634.07066,1009.68331,-655.23221,394.00946,227.48443,-0.62802
28/07/2017,19:15:00,1.48217,633.48501,1006.50834,-650.20286,392.43073,226.58696,-0.6294
28/07/2017,19:30:00,1.47496,621.71172,1001.26332,-647.45353,392.41532,226.56333,-0.62095
28/07/2017,19:45:00,1.47357,620.63458,1000.71861,-649.06357,392.56267,226.64815,-0.62021
28/07/2017,20:00:00,1.47226,620.85217,1000.77842,-649.12056,392.98312,226.89122,-0.6204
28/07/2017,20:15:00,1.47343,619.14819,1000.90387,-648.75483,392.67133,226.71147,-0.61862
28/07/2017,20:30:00,1.47013,619.59693,997.1553,-646.32999,392.06846,226.36391,-0.62139
28/07/2017,20:45:00,1.4711,621.66541,991.55884,-640.03762,389.62712,224.9545,-0.62699
28/07/2017,21:00:00,1.46973,620.4393,989.50388,-636.80498,389.17046,224.69136,-0.62705
28/07/2017,21:15:00,1.46946,620.35127,988.0327,-634.37199,388.68227,224.4089,-0.62789
28/07/2017,21:30:00,1.47577,628.74239,992.39759,-635.02468,388.69843,224.41843,-0.63356
28/07/2017,21:45:00,1.47621,636.00632,990.00499,-633.02483,387.61894,223.79583,-0.64244
28/07/2017,22:00:00,1.47945,636.65739,993.15241,-634.70293,387.98291,224.00576,-0.64088
28/07/2017,22:15:00,1.46821,621.77872,986.33366,-633.67564,388.34586,224.21514,-0.6304
28/07/2017,22:30:00,1.4766,629.37847,993.97348,-637.17271,389.08145,224.63989,-0.63319
28/07/2017,22:45:00,1.47671,631.83772,995.20748,-639.75247,389.51429,224.8903,-0.6349
28/07/2017,23:00:00,1.46907,620.02711,992.48814,-641.12725,390.54205,225.48347,-0.62474
28/07/2017,23:15:00,1.46877,620.6034,993.05189,-642.64729,390.81642,225.64186,-0.62496
28/07/2017,23:30:00,1.48057,628.69448,1004.13354,-648.03478,392.00788,226.3295,-0.62614
28/07/2017,23:45:00,1.50229,639.38116,1019.35429,-661.70774,392.17082,226.42336,-0.6273
29/07/2017,00:00:00,1.47381,621.26647,997.219,-647.00902,391.16777,225.84327,-0.62305
29/07/2017,00:15:00,1.47277,621.22722,996.7354,-644.13785,391.21782,225.87248,-0.62328
29/07/2017,00:30:00,1.47127,622.27592,996.96332,-645.98897,391.66721,226.13207,-0.62418
29/07/2017,00:45:00,1.4701,620.31572,1000.37024,-651.55628,393.31885,227.08548,-0.62011
29/07/2017,01:00:00,1.4976,627.12524,1019.63877,-668.26614,393.4344,227.15259,-0.61507
29/07/2017,01:15:00,1.50813,630.24622,1026.86286,-676.04894,393.45104,227.16193,-0.61377
29/07/2017,01:30:00,1.51174,638.94246,1023.96054,-669.47556,391.39746,225.97672,-0.62399
29/07/2017,01:45:00,1.51611,644.61878,1026.36054,-668.9293,391.12177,225.81749,-0.62815
29/07/2017,02:00:00,1.52899,652.63463,1037.10333,-674.33937,391.91977,226.27851,-0.62928
29/07/2017,02:15:00,1.51225,636.89652,1025.91558,-670.43473,391.99765,226.32356,-0.62079
29/07/2017,02:30:00,1.53181,650.64428,1042.76953,-679.67879,393.62406,227.26245,-0.62395
29/07/2017,02:45:00,1.5171,645.08423,1033.48247,-677.10045,393.62084,227.2606,-0.62421
29/07/2017,03:00:00,1.50703,635.13928,1016.30004,-660.42061,389.68861,224.98915,-0.62496
29/07/2017,03:15:00,1.50823,633.17037,1017.70605,-661.64722,389.96803,225.14117,-0.62216
29/07/2017,03:30:00,1.50742,632.78854,1016.99556,-660.17849,389.86704,225.10072,-0.62224
29/07/2017,03:45:00,1.50692,632.93661,1016.77413,-661.33858,389.92749,225.12799,-0.62252
29/07/2017,04:00:00,1.5087,634.06949,1022.67028,-665.62472,391.69335,226.16301,-0.62001
29/07/2017,04:15:00,1.51688,646.13693,1028.90781,-668.51483,391.99291,226.30468,-0.62801
29/07/2017,04:30:00,1.50803,633.48713,1021.61533,-665.63756,391.48216,226.04187,-0.62011
29/07/2017,04:45:00,1.52645,657.15709,1036.63631,-673.12271,392.43659,226.58311,-0.63392
29/07/2017,05:00:00,1.52099,650.84943,1031.06666,-669.148,391.73769,226.1728,-0.63123
29/07/2017,05:15:00,1.51157,637.48603,1029.12321,-672.47518,393.4469,227.15965,-0.61945
29/07/2017,05:30:00,1.4895,626.07873,1011.08245,-655.93934,392.3481,226.51769,-0.61926
29/07/2017,05:45:00,1.47412,623.69389,1001.16275,-647.3013,392.54933,226.6448,-0.62299
29/07/2017,06:00:00,1.48363,636.21897,1010.00479,-652.89744,393.40849,227.14796,-0.62995
29/07/2017,06:15:00,1.47675,626.18154,1008.57427,-655.63775,394.71433,227.90556,-0.62087
29/07/2017,06:30:00,1.4733,622.99814,1007.95372,-657.02666,395.46433,228.30572,-0.61814
29/07/2017,06:45:00,1.48668,634.54463,1024.5297,-670.27019,398.24822,229.91983,-0.61938
29/07/2017,07:00:00,1.47771,622.14257,1012.1634,-660.8584,395.87384,228.56114,-0.61468
29/07/2017,07:15:00,1.47516,619.95297,1009.62609,-659.16355,395.54885,228.38476,-0.61408
29/07/2017,07:30:00,1.47648,624.52718,1008.22307,-657.25117,394.64486,227.85097,-0.61947
29/07/2017,07:45:00,1.48305,634.59246,1010.32169,-656.25939,393.66351,227.28508,-0.62814
29/07/2017,08:00:00,1.48103,629.43739,1008.83477,-656.19221,393.61621,227.26068,-0.62393
29/07/2017,08:15:00,1.46965,619.34851,994.73139,-645.40557,391.18423,225.85781,-0.62268
29/07/2017,08:30:00,1.46894,618.88425,990.72862,-640.65315,389.81595,225.06554,-0.6247
29/07/2017,08:45:00,1.46959,619.65005,989.78028,-638.37521,389.24555,224.73438,-0.62608
29/07/2017,09:00:00,1.4672,617.35723,989.56895,-640.0172,389.79983,225.04127,-0.62388
29/07/2017,09:15:00,1.46976,619.50031,994.16168,-643.51282,390.9708,225.72085,-0.62316
29/07/2017,09:30:00,1.4768,629.67415,999.32223,-646.06737,391.06951,225.7895,-0.63012
29/07/2017,09:45:00,1.47561,630.74983,991.80826,-637.88922,388.45825,224.27378,-0.63597
29/07/2017,10:00:00,1.47128,619.85444,991.94272,-640.05567,389.64133,224.97259,-0.62492
29/07/2017,10:15:00,1.46957,620.60257,991.33546,-641.0926,389.92749,225.1179,-0.62606
29/07/2017,10:30:00,1.46905,620.95875,990.20322,-638.56301,389.64418,224.93829,-0.62713
29/07/2017,10:45:00,1.47117,622.05108,993.84452,-642.33404,390.46796,225.43917,-0.62592
29/07/2017,11:00:00,1.47182,619.96192,995.27523,-643.51248,390.8393,225.62851,-0.62309
29/07/2017,11:15:00,1.46882,620.50217,987.3267,-635.64953,388.50522,224.30472,-0.62849
29/07/2017,11:30:00,1.47084,621.71159,991.77734,-639.97419,389.66591,224.98495,-0.62689
29/07/2017,11:45:00,1.47052,620.82926,992.90472,-640.88773,390.24914,225.31311,-0.62519
29/07/2017,12:00:00,1.47201,620.60204,994.22047,-642.47188,390.36179,225.37817,-0.62424
29/07/2017,12:15:00,1.4724,622.89125,991.6664,-639.64783,389.29557,224.75025,-0.62814
29/07/2017,12:30:00,1.47837,636.11942,994.44877,-639.11406,388.75769,224.45146,-0.63971
29/07/2017,12:45:00,1.47854,629.6775,997.55241,-641.81189,389.93597,225.13218,-0.63124
29/07/2017,13:00:00,1.47875,633.72491,997.67364,-642.12008,389.89958,225.11148,-0.63521
29/07/2017,13:15:00,1.47946,633.38006,1001.30289,-646.95336,391.13589,225.82539,-0.63257
29/07/2017,13:30:00,1.4919,639.61776,1012.22104,-651.07165,392.10389,226.38403,-0.63182
29/07/2017,13:45:00,1.47308,623.11584,998.08509,-646.08001,391.61907,226.10426,-0.62433
29/07/2017,14:00:00,1.47132,620.34323,999.06702,-648.13655,392.47692,226.59947,-0.62095
29/07/2017,14:15:00,1.47487,620.88677,1001.70226,-648.73405,392.56511,226.64988,-0.61986
29/07/2017,14:30:00,1.48434,635.82084,1008.98074,-651.86713,392.83632,226.80649,-0.63019
29/07/2017,14:45:00,1.47558,625.68839,1002.3539,-650.8689,392.59678,226.66857,-0.62422
29/07/2017,15:00:00,1.47249,620.86118,1001.85203,-651.49324,393.29116,227.06904,-0.61974
29/07/2017,15:15:00,1.48204,631.83872,1010.29983,-656.36776,394.00108,227.47866,-0.6254
29/07/2017,15:30:00,1.48431,636.7563,1013.15139,-658.66475,394.50089,227.76747,-0.62851
29/07/2017,15:45:00,1.48489,635.50562,1014.35795,-660.11192,394.77677,227.92716,-0.62653
29/07/2017,16:00:00,1.4754,622.24243,1005.00325,-653.18208,393.75122,227.33498,-0.61917
29/07/2017,16:15:00,1.47329,622.62124,1001.80755,-651.84251,393.11385,226.96666,-0.62152
29/07/2017,16:30:00,1.48687,636.80486,1009.76708,-654.78118,392.77996,226.77367,-0.63069
29/07/2017,16:45:00,1.47886,627.83788,1006.59484,-654.56647,393.56399,227.22646,-0.62372
29/07/2017,17:00:00,1.48164,634.48557,1008.73657,-655.4968,393.54405,227.21518,-0.62901
29/07/2017,17:15:00,1.48068,629.1356,1008.98993,-655.30299,393.95289,227.45135,-0.62354
29/07/2017,17:30:00,1.48516,635.63152,1012.21521,-657.05616,393.99678,227.47655,-0.62793
29/07/2017,17:45:00,1.47508,624.35538,1005.46459,-655.09275,394.08224,227.52563,-0.62098
29/07/2017,18:00:00,1.47544,620.82533,1008.55864,-657.25269,395.16469,228.15099,-0.61558
29/07/2017,18:15:00,1.47783,624.31055,1011.75645,-661.53391,395.78919,228.51147,-0.61706
29/07/2017,18:30:00,1.48388,635.41992,1013.34187,-659.44719,394.7445,227.90828,-0.6271
29/07/2017,18:45:00,1.48002,632.51731,1009.61429,-657.29661,394.34222,227.67573,-0.62651
29/07/2017,19:00:00,1.48172,630.54038,1012.54308,-658.81158,394.96484,228.04645,-0.62274
29/07/2017,19:15:00,1.47479,619.85174,1001.61394,-648.03706,392.56786,226.65232,-0.61887
29/07/2017,19:30:00,1.47429,620.62403,1000.81184,-648.7687,392.39715,226.55377,-0.62015
29/07/2017,19:45:00,1.47352,620.07654,999.97715,-648.4819,392.28077,226.48621,-0.62011
29/07/2017,20:00:00,1.47201,619.86769,998.51957,-647.64655,392.10919,226.38711,-0.6208
29/07/2017,20:15:00,1.47184,620.62189,997.69187,-646.61266,391.87011,226.24931,-0.62207
29/07/2017,20:30:00,1.46992,620.27164,993.56259,-642.21441,390.76825,225.61468,-0.62432
29/07/2017,20:45:00,1.47187,620.30274,992.08144,-638.85477,389.64606,224.96145,-0.62529
29/07/2017,21:00:00,1.46744,618.30287,989.11575,-639.32568,389.7457,225.02265,-0.62512
29/07/2017,21:15:00,1.46751,620.04552,988.04557,-635.29158,389.25716,224.74062,-0.62757
29/07/2017,21:30:00,1.47088,622.47218,990.98854,-638.48702,389.49718,224.87962,-0.62817
29/07/2017,21:45:00,1.46889,620.03598,990.36528,-639.33433,389.77265,225.03902,-0.6261
29/07/2017,22:00:00,1.4732,622.0237,993.91238,-641.45143,390.07779,225.21541,-0.62571
29/07/2017,22:15:00,1.46685,619.19934,988.90041,-637.72384,389.71759,225.00734,-0.62617
29/07/2017,22:30:00,1.47093,620.42749,993.86099,-641.3415,390.57931,225.50484,-0.62429
29/07/2017,22:45:00,1.46872,620.56277,992.44321,-641.74059,390.58072,225.50564,-0.62532
29/07/2017,23:00:00,1.47226,621.069,996.39314,-645.06136,391.21444,225.87182,-0.62334
29/07/2017,23:15:00,1.46963,620.20481,993.98584,-642.86533,390.91823,225.70125,-0.62399
29/07/2017,23:30:00,1.47033,622.03943,994.44548,-643.13285,390.92112,225.7027,-0.62554
29/07/2017,23:45:00,1.47065,618.3449,998.53793,-648.71376,392.44759,226.58332,-0.61927
30/07/2017,00:00:00,1.4686,619.46882,992.37275,-643.12857,390.58969,225.511,-0.62425
30/07/2017,00:15:00,1.50082,627.53039,1016.48847,-664.83475,391.43766,226.00072,-0.61737
30/07/2017,00:30:00,1.50759,630.70707,1020.78097,-666.92962,391.37534,225.96414,-0.61789
30/07/2017,00:45:00,1.5067,630.03871,1023.35795,-670.06492,392.60688,226.67491,-0.61568
30/07/2017,01:00:00,1.50871,630.64334,1027.7098,-674.93794,393.75993,227.34061,-0.61365
30/07/2017,01:15:00,1.50554,630.76378,1019.29771,-666.29059,391.36206,225.95622,-0.61885
30/07/2017,01:30:00,1.50572,630.0921,1012.06219,-657.12083,388.52863,224.31111,-0.6226
30/07/2017,01:45:00,1.50371,631.00829,1011.8908,-658.15875,388.95227,224.56971,-0.62361
30/07/2017,02:00:00,1.50309,629.87002,1014.27493,-661.55388,390.00839,225.18048,-0.62102
30/07/2017,02:15:00,1.50311,629.81355,1014.91428,-662.23304,390.2688,225.3202,-0.62058
30/07/2017,02:30:00,1.53532,660.93962,1042.14313,-676.81067,392.48047,226.58892,-0.63417
30/07/2017,02:45:00,1.51156,636.78748,1028.02881,-672.89078,393.04594,226.93867,-0.61943
30/07/2017,03:00:00,1.50863,630.49503,1028.94202,-674.37494,394.18629,227.58711,-0.61277
30/07/2017,03:15:00,1.5181,645.89345,1034.36319,-675.54302,393.7598,227.34063,-0.62445
30/07/2017,03:30:00,1.51003,635.45912,1023.42722,-665.72183,391.71545,226.16002,-0.62091
30/07/2017,03:45:00,1.50808,632.58912,1024.07624,-667.89133,392.44501,226.56527,-0.61771
